num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,last_reported
9,0,9,19,1670063768
9,0,9,19,1670064032
9,0,9,19,1670064566
8,0,8,20,1670064831
8,0,8,20,1670065098
8,0,8,20,1670065366
8,0,8,20,1670065634
7,0,7,21,1670065901
7,0,7,21,1670066165
7,0,7,21,1670066433
7,0,7,21,1670066966
6,0,6,22,1670067233
5,0,5,23,1670067500
5,0,5,23,1670067766
5,0,5,23,1670068033
6,0,6,22,1670068298
6,0,6,22,1670068568
7,0,7,21,1670068866
6,0,6,22,1670069392
6,0,6,22,1670069652
6,0,6,22,1670069912
6,0,6,22,1670070172
6,0,6,22,1670070433
6,0,6,22,1670070736
6,0,6,22,1670070999
6,0,6,22,1670071265
6,0,6,22,1670071797
6,0,6,22,1670071797
5,0,5,23,1670072367
5,0,5,23,1670072634
5,0,5,23,1670072902
3,0,3,25,1670073170
3,0,3,25,1670073436
3,0,3,25,1670073706
3,0,3,25,1670073974
3,0,3,25,1670074242
3,0,3,25,1670074776
3,0,3,25,1670075041
3,0,3,25,1670075308
3,0,3,25,1670075574
5,0,5,23,1670075844
5,0,5,23,1670076111
5,0,5,23,1670076375
6,0,6,22,1670076642
6,0,6,22,1670077172
6,0,6,22,1670077439
6,0,6,22,1670077707
7,0,7,21,1670077973
6,0,6,22,1670078240
6,0,6,22,1670078507
6,0,6,22,1670078778
6,0,6,22,1670079040
6,0,6,22,1670079575
6,0,6,22,1670079843
7,1,6,21,1670080110
7,1,6,21,1670080375
7,1,6,21,1670080645
7,1,6,21,1670080912
7,1,6,21,1670081176
7,1,6,21,1670081443
7,1,6,21,1670081976
7,1,6,21,1670082244
7,1,6,21,1670082508
7,1,6,21,1670082772
7,1,6,21,1670083041
7,1,6,21,1670083307
7,1,6,21,1670083571
7,1,6,21,1670083839
7,1,6,21,1670084376
7,1,6,21,1670084644
7,1,6,21,1670084907
6,1,5,22,1670085175
5,1,4,23,1670085442
5,1,4,23,1670085710
3,1,2,25,1670085975
1,0,1,26,1670086240
1,0,1,26,1670086771
1,0,1,26,1670087036
1,0,1,26,1670087302
1,0,1,26,1670087566
1,0,1,26,1670087834
1,0,1,26,1670088097
2,0,2,25,1670088365
2,0,2,25,1670088633
2,0,2,25,1670089164
2,0,2,25,1670089430
2,0,2,25,1670089698
2,0,2,25,1670089963
2,0,2,25,1670090228
2,0,2,25,1670090494
3,0,3,24,1670090759
3,0,3,24,1670091295
3,0,3,24,1670091562
3,0,3,24,1670091830
5,0,5,22,1670092099
5,0,5,22,1670092366
5,0,5,22,1670092632
4,0,4,23,1670092898
3,0,3,24,1670093166
3,0,3,24,1670093695
3,0,3,24,1670093962
1,0,1,26,1670094230
2,1,1,25,1670094496
2,1,1,25,1670094762
2,1,1,25,1670095030
2,1,1,25,1670095296
2,1,1,25,1670095562
1,0,1,25,1670096096
1,0,1,26,1670096362
0,0,0,27,1670096630
0,0,0,27,1670096898
0,0,0,27,1670097165
0,0,0,27,1670097433
0,0,0,27,1670097697
0,0,0,27,1670097964
0,0,0,27,1670098499
0,0,0,27,1670098762
0,0,0,27,1670099032
0,0,0,27,1670099297
0,0,0,27,1670099567
0,0,0,27,1670099836
0,0,0,27,1670100099
0,0,0,27,1670100363
1,0,1,26,1670100896
1,0,1,26,1670101167
1,0,1,26,1670101433
1,0,1,26,1670101700
1,0,1,26,1670101967
1,0,1,26,1670102234
1,0,1,26,1670102498
1,0,1,26,1670102763
1,0,1,26,1670103293
1,0,1,26,1670103560
2,0,2,25,1670103828
2,0,2,25,1670104092
2,0,2,25,1670104360
2,0,2,25,1670104628
2,0,2,25,1670104895
2,0,2,25,1670105160
2,0,2,25,1670105690
2,0,2,25,1670105958
2,0,2,25,1670106225
2,0,2,25,1670106494
2,0,2,25,1670106761
2,0,2,25,1670107028
2,0,2,25,1670107296
2,0,2,25,1670107560
2,0,2,25,1670108094
2,0,2,25,1670108359
2,0,2,25,1670108626
2,0,2,25,1670108892
2,0,2,25,1670109156
2,0,2,25,1670109425
2,0,2,25,1670109688
2,0,2,25,1670109957
2,0,2,25,1670110493
2,0,2,25,1670110760
2,0,2,25,1670111027
2,0,2,25,1670111294
2,0,2,25,1670111556
2,0,2,25,1670111824
2,0,2,25,1670112092
